tag,case_id,case_label,case_full_label,alignment_class,real_stage_values,real_attention_token_count_first_layer,aic_batch_size,aic_isl,aic_prefix,aic_ctx_tokens,first_formal_prefill_req_count,first_formal_decode_req_count,first_formal_sum_prefill_fresh_tokens,first_formal_sum_decode_kv_tokens,operator_family,display_name,real_components_json,aic_ops_json,real_gpu_makespan_ms,real_gpu_kernel_time_sum_ms,aic_per_layer_latency_ms,diff_real_minus_aic_ms,ratio_real_to_aic,coverage_status,boundary_note,aic_query_path_json,aic_query_shapes_json,top_real_kernels_json
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.0132736,0.0132736,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0132736}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.44658499999999995,0.4448442,0.4883797696861591,-0.04179476968615914,0.9144215786968056,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.42869060000000003}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0161536}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",1.2071538,1.2056882,0.31027482513180826,0.8968789748681917,3.890595376170746,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.1825394}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0231488}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.23564219574909653,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.1064894,0.1064894,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.1064894}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,attention,attention,"[""attn_mha""]","[""context_attention""]",2.5825692,2.5825115999999997,2.120439910888672,0.4621292891113282,1.2179402900022056,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 2, \""s\"": 4096, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 2.5789148}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.0035968}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",1.2710384,1.2691824,1.5222082098480314,-0.2511698098480315,0.8349964162438023,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.10892}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.1602624}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,C09,"C09
P2x4096+0
D6x4096",P b2 ctx8192 | isl4096 pre0 | D b6 kv4096,strict_prefix0,prefill,8192.0,4,4096,0,8192,2,2,8190,8192,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",5.916805,5.9101874,4.9226381022808825,0.9941668977191176,1.2019581527349075,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 2, \""s\"": 4096, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 8194, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 2.5789148}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.1825394}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.10892}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.42869060000000003}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1965374}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.0815936,0.0801664,0.16868081128548207,-0.08708721128548207,0.4837159566532305,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.059692800000000004}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0204736}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.005388800000000001,0.005388800000000001,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.005388800000000001}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.0050111999999999995,0.0050111999999999995,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.0050111999999999995}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.131603,0.13025899999999999,0.31926873992649735,-0.18766573992649735,0.4122013324270265,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.12541419999999998}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0048448}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",0.4137982,0.412211,0.1902801035441631,0.2235180964558369,2.1746792874955494,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.403059}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.009152}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.14862880365690215,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.026739199999999998,0.026739199999999998,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.026739199999999998}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,attention,attention,"[""attn_mha""]","[""context_attention""]",0.48598379999999997,0.4859198,0.6355144405414125,-0.14953064054141252,0.7647092953324189,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 5, \""s\"": 1024, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 0.48259179999999996}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.003328}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",0.37601260000000003,0.3744446,0.9646710238233563,-0.5886584238233563,0.38978324290255945,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.33310059999999997}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.041344000000000006}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,C10,"C10
P4x512+512
D8x1024",P b4 ctx4096 | isl1024 pre512 | D b8 kv1024,prefix_probe,prefill,2056.0,8,1024,0,5120,5,3,5120,3072,mla_total,MLA total,"[""attn_mha"", ""fused_qkv_a_proj_with_mqa"", ""kv_a_layernorm"", ""kv_b_proj"", ""o_proj"", ""q_a_layernorm"", ""q_b_proj"", ""rotary_emb""]","[""context_attention"", ""context_downscale_gemm"", ""context_kv_b_proj_gemm"", ""context_mla_concat_k"", ""context_proj_gemm"", ""context_q_b_proj_gemm""]",1.5261304,1.52014,2.4270439227778136,-0.9009135227778136,0.6288021348428277,both,Roll-up of MLA child/operator pieces only; excludes MoE/FFN/embedding/logits and excludes generation-only steps.,"[""diagnostic_forced_prefix_ops"", ""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 5, \""s\"": 1024, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]"", ""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]"", ""[{\""batch_size\"": 1, \""s\"": 5123, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 0.48259179999999996}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.403059}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.33310059999999997}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.12541419999999998}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.059692800000000004}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,qkv_a_proj,qkv_a_proj,"[""fused_qkv_a_proj_with_mqa""]","[""context_downscale_gemm""]",0.0816574,0.0801086,0.26614841564125635,-0.18449101564125636,0.30681152019355507,both,Real fused_qkv_a_proj_with_mqa includes q_a/kv_a projection path and fp8 activation quant kernel. AIC context_downscale_gemm is a standalone SDK GEMM op before context_mla_block; collector fp8 GEMM uses pre-quantized inputs and usually excludes runtime activation quantization.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.059558200000000006}, {""real_component"": ""fused_qkv_a_proj_with_mqa"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0205504}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,q_a_layernorm,q_a_layernorm,"[""q_a_layernorm""]",[],0.005728,0.005728,0.0,,,real_only,Real has an explicit q_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""q_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.005728}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,kv_a_layernorm,kv_a_layernorm,"[""kv_a_layernorm""]",[],0.005216,0.005216,0.0,,,real_only,Real has an explicit kv_a RMSNorm child range; ordinary DeepSeekModel MLA path does not model it as a separate SDK op.,[],[],"[{""real_component"": ""kv_a_layernorm"", ""kernel_short_name"": ""RMSNormKernel"", ""avg_kernel_gpu_time_ms"": 0.005216}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,q_b_proj,q_b_proj,"[""q_b_proj""]","[""context_q_b_proj_gemm""]",0.13246059999999998,0.1307198,0.5333381070355198,-0.4008775070355198,0.2483614019936855,both,"Both sides represent q_b projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""q_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.1258046}, {""real_component"": ""q_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0049152}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,kv_b_proj,kv_b_proj,"[""kv_b_proj""]","[""context_kv_b_proj_gemm""]",1.152171,1.150475,0.3371301918143896,0.8150408081856104,3.417584743149731,both,Present as a separate real child mainly for attn_mha/prefill cases; MQA cases often fold or omit this child.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 1.1291758}, {""real_component"": ""kv_b_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0212992}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,mla_concat_k,mla_concat_k,[],"[""context_mla_concat_k""]",0.0,0.0,0.25734889855375515,,,aic_only,AIC prefix/granular path models SGLang MLA K concat as a separate op; real trace usually exposes concat_mla_k_kernel inside surrounding child ranges.,"[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]",[]
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,rotary_emb,rotary_emb,"[""rotary_emb""]",[],0.0263232,0.0263232,0.0,,,real_only,Real has an explicit RoPE child range; AIC context MLA path does not expose a separate RoPE SDK op.,[],[],"[{""real_component"": ""rotary_emb"", ""kernel_short_name"": ""BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel"", ""avg_kernel_gpu_time_ms"": 0.0263232}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,attention,attention,"[""attn_mha""]","[""context_attention""]",0.9579889999999999,0.9579314,1.258564829580835,-0.30057582958083506,0.7611757276890203,both,Real attention may be attn_mha or attn_mqa depending on SGLang scheduling/backend choice. AIC context_attention is queried with the second-pass run_agg context-attention shape and scale correction.,"[""diagnostic_forced_prefix_ops_attention_second_pass""]","[""[{\""batch_size\"": 7, \""s\"": 1280, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops_attention_second_pass\""}]""]","[{""real_component"": ""attn_mha"", ""kernel_short_name"": ""device_kernel"", ""avg_kernel_gpu_time_ms"": 0.9545266}, {""real_component"": ""attn_mha"", ""kernel_short_name"": ""prepare_varlen_num_blocks_kernel"", ""avg_kernel_gpu_time_ms"": 0.0034048000000000004}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,C11,"C11
P8x256+1024
D16x1280",P b8 ctx10240 | isl1280 pre1024 | D b16 kv1280,prefix_probe,prefill,2064.0,8,1280,0,8960,7,1,8191,1280,o_proj,o_proj,"[""o_proj""]","[""context_proj_gemm""]",0.378905,0.376857,1.6804476459898676,-1.3015426459898676,0.22547861035968544,both,"Both sides represent output projection, but real fp8 path includes activation quantization plus DeepGEMM kernels.","[""diagnostic_forced_prefix_ops""]","[""[{\""batch_size\"": 1, \""s\"": 8961, \""prefix\"": 0, \""path\"": \""diagnostic_forced_prefix_ops\""}]""]","[{""real_component"": ""o_proj"", ""kernel_short_name"": ""sm90_fp8_gemm_1d2d_impl"", ""avg_kernel_gpu_time_ms"": 0.3354042}, {""real_component"": ""o_proj"", ""kernel_short_name"": ""per_token_group_quant_8bit_kernel"", ""avg_kernel_gpu_time_ms"": 0.0414528}]"
